VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01/21/2020 12:05:00 PM,01/21/2020 12:26:00 PM,2,0.0,1,N,233,228,2,18.999916517391632,2.385342050496761,0.3678981615462414,4.480955985367833,0.0,0.3,17.024855786966885,2.5
2,01/21/2020 11:03:00 AM,01/21/2020 11:16:00 AM,1,1.7398437848564674,1,N,185,278,1,8.488034802187267,0.7698494334275848,0.5573238699782928,2.4835759444962187,3.5457460370881315,0.3,13.593671407492131,2.5
1,01/21/2020 04:27:00 PM,01/21/2020 05:06:00 PM,0,6.298801388267304,1,N,209,237,1,40.90319132345359,1.8576900233882023,0.38699324727540346,0.0,1.8308809905250922,0.3,20.994108134648727,2.5
2,01/21/2020 02:30:00 PM,01/21/2020 03:22:00 PM,0,2.7198246168635745,1,N,147,118,1,6.577914386328678,1.580759835141534,0.48099272236606067,3.5391585858705312,0.7362848189118978,0.3,9.163651199943954,2.5
1,01/21/2020 12:02:00 AM,01/21/2020 12:36:00 AM,1,3.0428515343548503,1,N,49,141,4,20.82184134346199,1.7699965373094482,0.5827613263101344,0.0,0.0,0.3,0.0,2.5
2,01/21/2020 04:51:00 PM,01/21/2020 05:07:00 PM,2,1.0668423800792888,1,N,272,120,1,6.088195293213013,1.6588462417972512,0.4078615319671756,3.5604982652458244,0.0,0.3,23.301959687149818,2.5
1,01/21/2020 11:13:00 AM,01/21/2020 11:38:00 AM,1,0.0,1,N,132,13,1,11.761333214895393,1.8721173733026588,0.5874790545085863,7.336220194352923,1.0763358419607707,0.3,36.66494164954047,2.5
1,01/21/2020 09:48:00 PM,01/21/2020 10:38:00 PM,1,2.728811029179437,1,N,269,39,1,20.09761386205665,2.0337209640212395,0.5997360936310328,0.2608209472486278,0.0,0.3,54.68872084222325,2.5
1,01/21/2020 04:05:00 PM,01/21/2020 04:14:00 PM,1,0.5111213656593878,1,N,17,63,2,20.56125628824427,1.268739642736751,0.530746000344604,4.056853493436058,2.2393973240816285,0.3,10.817932542640955,2.5
1,01/21/2020 06:03:00 AM,01/21/2020 06:16:00 AM,6,8.232422083694289,1,N,173,174,1,18.648157479332482,0.0,0.5474367623616113,0.0,5.409290275322553,0.3,0.0,2.5
1,01/21/2020 04:47:00 PM,01/21/2020 05:33:00 PM,2,0.0,1,N,185,111,2,25.120700571419235,0.3110903604189208,0.6084464989447426,3.172063593597678,0.0,0.3,18.506462580459484,2.5
1,01/21/2020 08:25:00 PM,01/21/2020 08:45:00 PM,5,3.6897581941399515,1,N,0,184,3,13.206030068420436,1.1999039447276802,0.5430802185416974,0.0,2.213213437048868,0.3,22.0548035171049,2.5
1,01/21/2020 02:35:00 AM,01/21/2020 02:56:00 AM,3,10.559048718155395,5,N,133,140,2,13.784596255034936,0.0,0.44282075764137724,1.221490745128413,0.0,0.3,0.0,2.5
1,01/21/2020 09:22:00 PM,01/21/2020 10:07:00 PM,3,2.252357145196121,1,N,47,75,2,0.0,0.14584950611496472,0.5063910147296848,1.979875061612503,1.3034758512214304,0.3,12.892378812784806,2.5
1,01/21/2020 06:33:00 AM,01/21/2020 06:38:00 AM,6,3.5277592806299016,1,Y,107,181,2,14.35088662672758,0.0,0.4127765395185159,0.0,1.4037437703218236,0.3,29.614726420439048,2.5
2,01/21/2020 08:45:00 AM,01/21/2020 08:58:00 AM,1,0.40745160438795613,1,Y,259,132,1,15.848596533494884,0.9561807237161511,0.5442549700829534,0.403067200822504,1.7847593832795052,0.3,44.56446294183219,2.75
2,01/21/2020 12:17:00 PM,01/21/2020 12:31:00 PM,5,14.593262515247037,1,N,170,108,1,15.133057892655021,0.0,0.39249586648427026,2.2029161067959753,0.0,0.3,8.355099963964078,2.5
1,01/21/2020 09:52:00 PM,01/21/2020 10:07:00 PM,1,2.6158247953687743,1,N,124,62,2,0.0,0.0,0.4550035946312452,6.436288199255833,1.5421524273674674,0.3,5.589812260134519,2.5
2,01/21/2020 08:26:00 AM,01/21/2020 08:43:00 AM,3,6.473459598018831,1,N,152,176,2,20.192366569826593,0.0,0.588145180543992,1.5311261666088396,0.0,0.3,24.011085246769326,2.5
2,01/21/2020 09:12:00 PM,01/21/2020 09:24:00 PM,1,5.728718671322026,1,N,281,178,1,32.31810038689272,0.9953272716030349,0.4317190803666515,1.308114914543204,2.617199452262466,0.3,10.364593123784035,2.5
2,01/21/2020 02:50:00 PM,01/21/2020 03:47:00 PM,1,6.799350160387279,1,N,117,117,1,10.140391207050172,0.4099675962638193,0.5743583770367661,3.4204739219090157,0.0,0.3,0.0,2.5
2,01/21/2020 04:26:00 AM,01/21/2020 05:06:00 AM,1,0.0,1,N,371,138,2,26.794198835824005,2.3126494196133422,0.5021523575495231,6.410475778116156,1.9305811193763742,0.3,13.20595554874709,2.5
2,01/21/2020 04:56:00 PM,01/21/2020 05:43:00 PM,1,0.28724067459352254,1,N,156,277,1,8.797797528611142,2.227769375280783,0.5796926579114579,2.891520758862039,0.0,0.3,38.61179227369105,2.5
1,01/21/2020 10:13:00 AM,01/21/2020 10:27:00 AM,1,5.095625124404441,1,N,187,108,1,0.0,1.6636534368964409,0.4424877737235575,0.2815351379469715,0.048030229831794335,0.3,21.48177622437483,2.5
1,01/21/2020 10:55:00 AM,01/21/2020 11:42:00 AM,1,0.44262801427205645,1,N,192,133,1,51.70947162950813,3.3791717250631237,0.46852455840530594,0.0,0.0,0.3,30.245968012219702,2.5
2,01/21/2020 08:36:00 PM,01/21/2020 08:47:00 PM,5,6.739878294240944,1,N,49,10,1,13.294943554176243,2.027478791512874,0.37826510409045855,2.1502811358248506,0.6767562888103892,0.3,0.0,2.5
1,01/21/2020 09:41:00 PM,01/21/2020 10:06:00 PM,3,3.0460091046799427,1,N,159,223,2,6.109586621442395,2.6520284609706914,0.37842201545692444,3.290728432078179,0.0,0.3,0.4727267927479062,2.5
2,01/21/2020 10:34:00 PM,01/21/2020 10:49:00 PM,3,6.20284170634007,1,Y,164,117,1,14.82846392010362,2.8264807283253433,0.4754998802029642,1.265060414910534,1.1838071809310247,0.3,21.224078954784886,2.5
1,01/21/2020 02:03:00 AM,01/21/2020 02:58:00 AM,1,0.0,1,Y,128,171,1,0.0,1.055551357835075,0.45030868087047826,2.6611117219492852,0.05983661406577956,0.3,40.02905879567405,2.5
1,01/21/2020 05:45:00 PM,01/21/2020 06:23:00 PM,3,0.6759411743511285,1,N,185,135,1,20.975076445031846,0.0,0.5136955096512,3.2936581196461763,2.206843062987757,0.3,4.780474506176921,2.5
1,01/21/2020 04:32:00 PM,01/21/2020 05:31:00 PM,1,4.0016825389240855,1,N,188,248,1,19.914552769499164,0.0,0.48635452163630094,4.860972443129137,0.0,0.3,20.40801933519917,2.5
2,01/21/2020 08:12:00 PM,01/21/2020 08:33:00 PM,1,3.545197265138569,1,N,296,106,1,16.236452207293407,3.7846289197654026,0.45859518824655215,8.165569319786009,0.0,0.3,46.92051459705203,2.5
1,01/21/2020 03:10:00 PM,01/21/2020 03:45:00 PM,2,6.955193234240249,1,N,168,138,1,15.584789710019184,1.3420916636022797,0.4130939503309264,2.549472631881807,0.0,0.3,0.0,2.5
1,01/21/2020 02:20:00 AM,01/21/2020 03:05:00 AM,0,3.7273134399499908,1,N,216,328,2,0.0,1.6434270893361707,0.4766714300706768,1.1085630987040132,0.34302131415788906,0.3,26.005796397845756,2.5
1,01/21/2020 07:23:00 PM,01/21/2020 07:48:00 PM,8,8.023244416336052,1,N,343,67,1,0.31081097002160085,0.8031049698749999,0.3378172040102681,2.284779439632576,0.0,0.3,13.26663244053238,0.0
1,01/21/2020 02:47:00 AM,01/21/2020 03:38:00 AM,9,6.714461764959119,1,N,152,211,2,6.082811888727695,0.0,0.44598836618784743,4.124337440815163,0.0,0.3,0.0,2.5
1,01/21/2020 06:17:00 PM,01/21/2020 06:39:00 PM,4,3.3865991262522837,2,N,160,246,2,6.382735294068561,0.0,0.6384727466960426,0.08066094119748612,0.7718378750479363,0.3,40.22831179640531,2.5
1,01/21/2020 01:22:00 AM,01/21/2020 02:09:00 AM,1,4.613016151560584,1,Y,-5,211,1,8.62996376132863,3.048941494514364,0.5183010822730082,5.918618007731046,0.0,0.3,16.996240144340383,2.5
1,01/21/2020 02:06:00 AM,01/21/2020 02:11:00 AM,3,0.0,1,N,264,143,1,0.8629676604564693,1.527758208963295,0.4738090959290771,2.505066995454634,2.3027113720708376,0.3,22.669275034701148,2.5
