VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/25/2020 05:25:00 AM,01/25/2020 05:34:00 AM,1,6.839155788966592,1,N,121,93,1,17.73120830534137,1.342269300814946,0.3559606053680934,0.8449570562649515,0.0,0.3,9.334451541007024,2.5
1,01/25/2020 01:07:00 PM,01/25/2020 01:43:00 PM,2,6.3658240786590845,1,N,193,187,2,15.941590281492592,0.0,0.5119164634721036,4.091045223663152,0.0,0.3,1.8103215188996238,2.5
1,01/25/2020 08:38:00 PM,01/25/2020 09:30:00 PM,1,3.7691393312523185,1,N,153,200,1,18.62011625050416,2.919818240630198,0.47992066259462896,0.6377463566053005,0.0,0.3,55.2369011341788,2.5
1,01/25/2020 09:32:00 PM,01/25/2020 10:21:00 PM,1,10.581767791519683,1,N,115,180,1,6.294293897726528,0.9707607368759729,0.44328991464679063,0.5792686310694672,1.5365362180608364,0.3,0.0,2.5
2,01/25/2020 05:33:00 PM,01/25/2020 06:23:00 PM,1,3.69547429679917,1,N,204,74,2,33.664793689507206,0.849570722241555,0.49951952636147723,0.1808922810212641,3.0719316037395883,0.3,44.82881497386207,2.5
1,01/25/2020 03:09:00 PM,01/25/2020 03:30:00 PM,0,9.489323471360429,1,N,235,235,1,25.583283655434332,1.7484134100411084,0.5238349908069424,0.0,0.0,0.3,14.872467373367428,2.5
2,01/25/2020 02:05:00 PM,01/25/2020 02:33:00 PM,5,6.201968222843231,1,N,160,185,1,1.7932042505589934,1.3682033597893803,0.4819641036622436,4.6284312801019425,0.0,0.3,36.790195990441646,0.0
2,01/25/2020 02:19:00 PM,01/25/2020 02:48:00 PM,1,2.1578843574859903,1,N,40,192,1,24.242770074404227,0.0,0.5317468292166808,1.4944523539468793,1.1649665852697795,0.3,23.57675217730523,2.5
2,01/25/2020 04:28:00 PM,01/25/2020 05:11:00 PM,1,5.637345487841218,1,N,144,44,1,22.158851677045334,0.0,0.5296502743129093,2.4048062314987337,0.0,0.3,37.53307084195566,2.5
2,01/25/2020 02:15:00 AM,01/25/2020 02:44:00 AM,1,14.126154154767296,1,N,143,219,1,19.3675130957493,1.5383538659352787,0.38379176761071604,0.658770458220082,0.24098100201979,0.3,15.825123128882701,2.5
2,01/25/2020 01:11:00 PM,01/25/2020 01:50:00 PM,1,4.925046230715823,1,N,181,145,1,0.0,1.6753990177437177,0.5794724269835113,1.6759481737352946,1.4952014779655576,0.3,39.34727703180988,2.5
1,01/25/2020 08:57:00 AM,01/25/2020 09:31:00 AM,1,0.0,1,Y,254,306,1,21.31210960922993,0.0,0.6778969782033624,2.212048758406376,0.0,0.3,45.60516249322103,2.5
2,01/25/2020 06:34:00 AM,01/25/2020 07:14:00 AM,0,3.14813045797556,1,N,127,273,1,12.959204660676708,0.35544243242228635,0.47306615225129967,0.0,0.0,0.3,15.688062410700844,2.5
1,01/25/2020 03:02:00 PM,01/25/2020 03:38:00 PM,8,5.776781233616124,1,Y,140,179,1,0.0,0.3662595376544724,0.5313551312281786,0.0,0.0,0.3,14.401166168994276,2.5
2,01/25/2020 03:11:00 PM,01/25/2020 03:52:00 PM,3,4.899833130144319,4,N,141,303,1,0.0,0.0,0.4742357003613101,3.139942665787979,0.0,0.3,3.3945910037824003,2.5
2,01/25/2020 06:45:00 PM,01/25/2020 06:52:00 PM,6,5.542205720316476,1,N,189,300,1,4.462674455657799,1.4503314087044512,0.4722324816404235,3.408484216543668,0.0,0.3,6.512124275030139,2.5
1,01/25/2020 09:20:00 AM,01/25/2020 10:06:00 AM,1,0.0,1,N,95,130,1,9.64968837543428,1.7702091565239932,0.5912534561239905,0.0,0.0,0.3,26.10383548895509,2.5
1,01/25/2020 07:02:00 AM,01/25/2020 07:26:00 AM,1,1.702805001324799,1,N,252,297,2,0.0,2.572923155948406,0.42657667664698407,1.0068646998860578,0.04409890324994398,0.3,35.604867136286586,2.5
1,01/25/2020 07:32:00 AM,01/25/2020 08:16:00 AM,2,8.989727994945984,1,N,136,153,2,35.85246398644257,0.9363027234536131,0.6040060669557432,2.7903220150686767,1.0920025224110708,0.3,9.581330132218648,2.5
1,01/25/2020 12:33:00 AM,01/25/2020 12:42:00 AM,1,3.483265793127324,1,N,136,23,2,22.72038646435174,0.0,0.47547386277667714,2.6289558043726915,0.41254718094933074,0.3,18.171007253919107,2.5
2,01/25/2020 02:01:00 AM,01/25/2020 02:59:00 AM,4,6.167930544924199,1,N,51,315,2,0.0,1.2212289464298725,0.5381296942864922,0.0,0.0,0.3,15.873090813657832,2.5
1,01/25/2020 05:04:00 AM,01/25/2020 05:59:00 AM,5,0.0,1,N,178,158,1,13.451659128866057,0.3357734039805568,0.5218258594545634,0.599540425584437,0.0,0.3,4.228612971367546,2.5
1,01/25/2020 04:03:00 AM,01/25/2020 04:26:00 AM,3,0.9745789617819471,1,N,192,226,1,0.0,1.254360454711085,0.4654145652323882,5.164654186890735,0.0,0.3,40.076406079602435,2.5
2,01/25/2020 02:04:00 AM,01/25/2020 02:23:00 AM,4,1.3149970649737597,1,N,93,139,1,9.119204290485879,4.34938831245783,0.6960950394343945,0.0,1.5389456601495266,0.3,0.0,2.5
2,01/25/2020 03:38:00 PM,01/25/2020 03:48:00 PM,0,0.0,1,N,162,158,3,7.861453218406273,1.1970100874201013,0.4838687689577971,0.0,0.0,0.3,25.08228306991557,2.5
1,01/25/2020 06:27:00 AM,01/25/2020 06:37:00 AM,8,4.338225647733705,1,N,209,209,1,24.754663348326773,0.5940412618261566,0.45387115393718874,0.0,1.0705711127189048,0.3,16.629577593313897,2.5
