VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/17/2020 01:47:00 PM,01/17/2020 01:54:00 PM,2,3.933964834900201,1,Y,200,164,2,18.364881870458575,1.7869241077240072,0.5619867916220841,3.3211871425902832,1.1056471488145,0.3,30.91011081908409,2.5
2,01/17/2020 02:19:00 AM,01/17/2020 02:36:00 AM,2,7.609113559218989,1,N,123,140,1,0.0,1.9027243088666812,0.5549072864397281,1.5233308956194462,3.1511304573581698,0.3,6.910245193893367,2.5
1,01/17/2020 08:12:00 AM,01/17/2020 08:37:00 AM,1,0.0,1,N,106,6,1,17.537963068588134,0.2961091551302637,0.6202055314799947,0.7168300756499666,0.694466948692414,0.3,34.562375027733054,2.5
1,01/17/2020 06:29:00 AM,01/17/2020 07:16:00 AM,0,3.472601205373026,1,N,161,208,2,0.0,1.9486024021803148,0.5217270442380416,0.0,0.0,0.3,4.66188850119079,2.5
2,01/17/2020 08:35:00 AM,01/17/2020 09:28:00 AM,1,10.088443993053426,1,N,222,117,2,19.484468614866294,1.0863006067564431,0.5547142700139747,1.6198440263214682,0.7740764043224738,0.3,17.483570918034925,2.5
1,01/17/2020 01:37:00 PM,01/17/2020 01:58:00 PM,1,1.6828697062483373,1,N,64,180,1,13.02801029953304,0.1694426797983607,0.45797169917006886,0.0,0.2554402778541161,0.3,48.538691472747686,0.0
1,01/17/2020 12:44:00 PM,01/17/2020 01:11:00 PM,3,5.681988917204096,1,N,155,187,1,6.801546260555147,1.94628992270452,0.37006787506915617,1.4574376520495957,3.3581554239028546,0.3,31.972000311659734,2.5
2,01/17/2020 09:32:00 PM,01/17/2020 10:18:00 PM,0,0.0,1,N,217,126,1,4.718836301010343,0.06524530381295524,0.46643145722279966,3.611887743864827,0.0,0.3,35.5415026356219,2.5
1,01/17/2020 12:33:00 AM,01/17/2020 12:41:00 AM,1,3.236154406272089,1,N,101,231,2,38.28884420041308,0.9693931355717511,0.5926653441571476,3.349150075801693,0.09655193126904221,0.3,20.209133393335044,2.5
1,01/17/2020 10:40:00 PM,01/17/2020 11:04:00 PM,5,0.0,1,N,222,140,1,16.436638802155112,1.3966326161384588,0.5867578312522231,2.707742577375477,1.1856994911752197,0.3,35.459700353804074,2.5
1,01/17/2020 06:19:00 PM,01/17/2020 06:34:00 PM,1,0.5937485151262556,1,N,188,165,1,25.18524997339118,2.367820817388143,0.5742056777530592,2.6911256999414155,0.0,0.3,32.29834385828375,2.5
2,01/17/2020 06:35:00 PM,01/17/2020 06:40:00 PM,2,0.0,1,N,154,147,4,0.18697659109610498,0.1192246086059412,0.43804978962903146,5.102682863909679,2.5862737735668158,0.3,42.086366194674234,2.5
1,01/17/2020 12:25:00 AM,01/17/2020 01:09:00 AM,1,0.6742521837136297,1,N,289,296,1,1.9599881660532574,1.8572579246781553,0.4995786686625955,2.1118177578651314,0.0,0.3,26.899767163479495,2.5
