VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01/20/2020 01:53:00 PM,01/20/2020 02:35:00 PM,2,4.805286273560389,1,N,214,96,1,21.493635704046724,0.3078340750900038,0.5962013465689978,0.9303007619083448,0.9795748742785834,0.3,12.06145068531649,2.5
1,01/20/2020 04:45:00 PM,01/20/2020 05:09:00 PM,8,2.3882779535489145,1,N,207,79,1,15.630427337035414,5.002885824393532,0.5046803213687239,7.928851552792369,0.0,0.3,0.0,2.5
1,01/20/2020 05:05:00 AM,01/20/2020 05:39:00 AM,3,0.8350260409418975,1,N,140,210,2,8.870245851150544,0.6270933561844884,0.37526715674943933,4.887021752196871,2.3469605227843826,0.3,12.257902220598584,2.5
1,01/20/2020 10:33:00 AM,01/20/2020 10:55:00 AM,1,0.0,1,N,165,133,1,7.398996238204446,0.0,0.3332601197820788,4.998055063098888,2.07269557031262,0.3,11.384288301063158,2.5
2,01/20/2020 02:21:00 PM,01/20/2020 02:56:00 PM,2,4.1722998636536595,1,N,122,93,1,30.705264202324887,1.8354102262803127,0.5486819273199338,2.3444921131358853,0.1012157060897888,0.3,20.744183163837064,2.5
1,01/20/2020 08:05:00 AM,01/20/2020 08:18:00 AM,3,0.0,1,N,150,145,4,16.16783033706033,0.16551475715384334,0.5580446387517703,0.0,0.0,0.3,12.43940443158526,2.5
1,01/20/2020 08:00:00 PM,01/20/2020 08:22:00 PM,1,0.0,6,N,111,165,1,13.85300498027906,3.489631410166762,0.5300198117104441,0.0,1.6415238286632774,0.3,29.14753428678923,2.5
1,01/20/2020 05:30:00 PM,01/20/2020 06:20:00 PM,7,1.4036828489760518,1,N,73,94,1,26.868646623601837,0.0,0.5252449201570797,4.250828201982305,0.09481029444297079,0.3,15.887315515966726,2.5
1,01/20/2020 06:34:00 AM,01/20/2020 06:57:00 AM,1,5.055971944576477,1,N,243,67,4,23.5645360553887,2.2557108592362223,0.4033353515682961,8.171102665460722,2.1911122100404405,0.3,11.348844653441859,2.5
1,01/20/2020 11:02:00 PM,01/20/2020 11:48:00 PM,9,0.0,1,N,308,192,2,3.8870833996741414,0.0,0.3390024776255061,2.5691285921179596,0.0,0.3,27.849255956528864,2.5
2,01/20/2020 11:35:00 PM,01/21/2020 12:02:00 AM,4,2.4439543922139553,1,N,241,255,1,13.856911226497548,0.08009565785272288,0.4895908847554259,5.431471432629346,0.0,0.3,6.759413125368779,2.5
1,01/20/2020 12:24:00 PM,01/20/2020 12:37:00 PM,2,2.947218925758449,1,Y,214,131,1,32.958956275912776,1.4594685758761865,0.620939795274142,5.358254791490682,2.736969916656133,0.3,34.46911993430624,2.5
1,01/20/2020 04:23:00 PM,01/20/2020 04:39:00 PM,1,3.26761959732847,1,N,241,153,2,4.672600306510069,1.920634491945218,0.526283015663735,4.4324113660246045,0.0,0.3,35.69881739568247,2.5
1,01/20/2020 02:05:00 PM,01/20/2020 02:48:00 PM,0,0.11545072191817418,1,N,41,234,1,7.304484009070621,3.089806634676561,0.44767700029092117,3.493597669782726,0.0,0.3,36.3510793713029,2.5
1,01/20/2020 09:10:00 AM,01/20/2020 09:44:00 AM,2,10.17902252300087,1,N,154,210,1,2.009866338108763,0.8952790431582149,0.4452752915938035,7.7575053329227135,0.35529452035904535,0.3,26.59068556691546,2.5
2,01/20/2020 01:00:00 AM,01/20/2020 01:39:00 AM,1,0.0,1,N,203,26,1,11.151233414931417,0.7676546218189246,0.4965927687496193,1.6765583486213158,1.4794264774032975,0.3,20.821709149865697,2.5
2,01/20/2020 05:22:00 AM,01/20/2020 05:53:00 AM,1,4.61449581528468,1,N,210,249,2,0.0,1.634881341094887,0.5113804414450324,0.7331270585166265,5.134521388701712,0.3,23.802721629489707,2.5
1,01/20/2020 06:14:00 PM,01/20/2020 06:21:00 PM,1,1.540813976136491,1,N,151,111,1,20.211900497987195,0.7146911778327568,0.63531310555905,0.0,2.0863561359715317,0.3,31.815487473732446,2.5
2,01/20/2020 09:37:00 PM,01/20/2020 10:36:00 PM,6,0.0,1,N,93,72,2,14.131772699994272,0.08955079537290245,0.4649582932055274,3.095872580330419,2.147471051106597,0.3,0.0,2.5
2,01/20/2020 12:11:00 PM,01/20/2020 12:29:00 PM,4,5.541225661457959,1,Y,60,221,1,5.085522909531217,2.358644805262715,0.4215446671508405,0.0,1.3782398015435482,0.3,4.562182928687692,2.5
2,01/20/2020 10:35:00 AM,01/20/2020 10:50:00 AM,1,5.9175290380522885,1,N,264,325,2,13.126742685755111,0.742743733029998,0.4547892923937429,1.2577276983898986,0.9195811522031956,0.3,9.721105862173442,2.5
1,01/20/2020 11:57:00 AM,01/20/2020 12:03:00 PM,3,8.56413067211036,1,Y,155,56,2,6.156064618778972,2.2133855863976257,0.5290794558942293,5.660543486963078,1.0395094546102954,0.3,29.034323970931446,2.5
1,01/20/2020 06:56:00 AM,01/20/2020 07:14:00 AM,1,3.216313267123648,3,N,117,54,1,21.063319013389176,0.0,0.46092852644556803,0.0,0.0,0.3,11.756797143257526,2.5
1,01/20/2020 06:43:00 AM,01/20/2020 06:58:00 AM,2,0.0,1,N,232,253,1,12.865955761511396,1.5175195252764277,0.4177102658422246,1.4857902568505685,0.0,0.3,20.92276165338025,2.5
1,01/20/2020 10:25:00 AM,01/20/2020 11:15:00 AM,1,0.4300286499148571,1,N,90,289,4,22.890145099625602,2.735666969476757,0.41772419662076044,5.029875864938539,0.3150002472073661,0.3,14.05104725043988,2.5
1,01/20/2020 02:59:00 AM,01/20/2020 03:48:00 AM,3,0.0,1,N,149,167,1,22.328709711035614,0.0,0.49722028377164723,0.0,0.5319227171747298,0.3,2.4703097269268355,2.5
2,01/20/2020 05:08:00 PM,01/20/2020 05:22:00 PM,1,5.195136644549899,1,N,219,123,2,4.609311602467978,2.5415119581223964,0.44760575710180445,1.9948849666204447,1.2751948202690688,0.3,13.911872026766346,2.5
1,01/20/2020 01:40:00 PM,01/20/2020 02:02:00 PM,5,0.08277712834313089,1,N,171,167,1,32.42592311910924,3.17874594285763,0.5766933863699583,1.404822319316748,0.0,0.3,21.838978058355128,2.5
1,01/20/2020 08:39:00 PM,01/20/2020 09:37:00 PM,1,0.0,1,Y,116,162,3,11.497655923176751,1.076454707139451,0.43084883792804574,5.787779891639632,0.0,0.3,24.565871731677127,2.5
2,01/20/2020 09:47:00 PM,01/20/2020 10:23:00 PM,3,2.0010315994453594,1,Y,81,206,3,14.248370167022774,3.2270041255577793,0.4870288323801776,0.0,0.0,0.3,23.421777606577933,2.5
