VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01/09/2020 07:13:00 AM,01/09/2020 07:35:00 AM,3,3.8671288436438056,1,N,230,227,1,22.19493853573193,2.9768600113381156,0.5758596536815496,1.5466958174935457,1.1782438479166313,0.3,12.698731624198613,2.5
2,01/09/2020 06:19:00 AM,01/09/2020 07:15:00 AM,1,0.0,1,N,219,100,2,16.542155694169782,1.4257253149760813,0.44472404175253033,0.0,0.0,0.3,30.674687094503952,0.0
2,01/09/2020 06:13:00 AM,01/09/2020 06:23:00 AM,4,5.992409292745709,1,N,165,131,2,0.0,0.19065921361441007,0.5872495312922961,5.326445815019567,0.21758654070248212,0.3,13.34042966160991,2.5
1,01/09/2020 06:30:00 AM,01/09/2020 07:15:00 AM,3,2.420464981856453,1,N,208,146,1,22.33866322754585,0.0,0.4677296118095754,0.5452769494574718,1.9328391962332891,0.3,27.727670453974113,2.5
1,01/09/2020 09:51:00 PM,01/09/2020 10:18:00 PM,4,5.157197301820478,1,N,231,270,1,9.26033835561222,1.0081852590425215,0.5353975542342233,2.9463177552306243,0.0,0.3,27.83737815960001,2.5
1,01/09/2020 07:35:00 PM,01/09/2020 08:22:00 PM,1,0.0,1,N,150,192,2,6.548505918100292,0.5901500151076482,0.46300936849112595,0.0,2.535633267409545,0.3,41.49281220212379,2.5
2,01/09/2020 01:10:00 PM,01/09/2020 01:19:00 PM,1,4.291852248035282,1,N,155,244,2,0.0,2.0792608210253025,0.40099585263855364,1.3064508734202387,0.7506357873524812,0.3,42.321087462120715,2.5
1,01/09/2020 03:12:00 AM,01/09/2020 04:00:00 AM,2,3.2534373480611243,1,N,133,161,1,10.525637171604728,1.7091478692062594,0.5830489974956559,4.00640441392512,0.0,0.3,8.25848946865098,2.5
1,01/09/2020 06:41:00 AM,01/09/2020 07:19:00 AM,1,0.8670971185991303,1,N,186,335,1,5.445755067093092,0.0,0.45908753329536284,1.6343187986567016,0.0,0.3,41.18536296871651,2.5
1,01/09/2020 04:08:00 PM,01/09/2020 04:14:00 PM,1,2.4737322872854293,1,N,152,171,1,19.694468976634255,1.7080116542593444,0.5690734079859272,0.0,0.8933125988328203,0.3,31.83771679897349,2.5
1,01/09/2020 04:25:00 PM,01/09/2020 04:40:00 PM,2,0.0,1,N,163,153,1,13.976237867912268,0.6856088227691937,0.48769481101713663,2.06132031246836,0.0,0.3,5.551787203650877,2.5
2,01/09/2020 07:04:00 AM,01/09/2020 07:32:00 AM,2,4.523260302946075,1,N,192,91,1,16.668839948219304,3.2022196302427233,0.43407054826034297,0.0,0.0,0.3,36.696878018968576,2.5
1,01/09/2020 08:30:00 AM,01/09/2020 09:26:00 AM,0,5.293193533174111,1,N,198,319,1,28.716681491923904,0.0,0.5020985553210001,0.0,0.0,0.3,32.50512730053923,2.5
2,01/09/2020 12:37:00 AM,01/09/2020 01:30:00 AM,2,1.1324403724428103,1,N,113,250,1,21.224755994348744,2.7288821793112295,0.5110732921782252,3.8666567746608638,1.549419607752478,0.3,28.144384176563733,2.5
1,01/09/2020 05:51:00 PM,01/09/2020 05:57:00 PM,3,6.535619439606968,1,N,170,134,1,27.24789894632478,0.7981040389144778,0.6089867360516573,0.0,0.0,0.3,66.05209647252812,2.5
1,01/09/2020 03:30:00 PM,01/09/2020 04:09:00 PM,1,5.244016291283489,1,N,174,207,4,8.838371456481251,0.0,0.4592850810436593,0.0,2.5747694539191666,0.3,27.756479034335023,2.5
1,01/09/2020 04:12:00 AM,01/09/2020 05:08:00 AM,4,0.0,1,N,171,74,2,26.653072801567404,0.6005801888613544,0.584977265854632,2.437806981352655,0.014650131711006986,0.3,46.87334517700701,2.5
2,01/09/2020 01:47:00 PM,01/09/2020 02:13:00 PM,5,0.0,1,Y,159,209,1,9.283308893747073,0.5346272844311991,0.552412485250944,6.972282496618313,0.521200724591329,0.3,37.93342159388999,2.5
1,01/09/2020 09:59:00 PM,01/09/2020 10:10:00 PM,3,0.0,1,N,51,229,1,11.789558015713588,0.9830617228670102,0.44626661883241237,0.0,0.0,0.3,10.27203039233361,2.5
1,01/09/2020 11:54:00 PM,01/10/2020 12:43:00 AM,1,0.0,1,N,180,66,4,13.09351435081627,0.4743057453059596,0.5018838518360375,3.0358341732274132,3.8679039133517934,0.3,12.691488854206636,2.5
2,01/09/2020 09:23:00 AM,01/09/2020 09:35:00 AM,2,5.710807456315199,1,N,173,157,1,11.020148309257038,1.0049841723086432,0.4811686177600455,0.546802058576203,0.0,0.3,10.030485336302121,2.5
2,01/09/2020 05:55:00 PM,01/09/2020 06:12:00 PM,2,0.0,1,N,170,80,1,9.007919059690696,0.23703292289554623,0.40140628342652596,0.18968852655636614,0.0,0.3,44.45782601713104,2.5
1,01/09/2020 05:29:00 PM,01/09/2020 06:25:00 PM,0,0.0,1,N,210,246,1,18.893557546106674,0.501373987156072,0.5323898350496614,3.9012362018901436,1.259538695434189,0.3,20.826811409007778,2.5
1,01/09/2020 10:19:00 AM,01/09/2020 10:29:00 AM,0,1.6204985442217237,1,Y,217,107,1,3.319028658416597,1.563185249884817,0.5050066599837622,6.42825001783704,0.0,0.3,42.049087469985906,2.5
2,01/09/2020 12:08:00 AM,01/09/2020 12:31:00 AM,1,0.14067622318982265,1,N,131,226,2,15.256024550195823,0.5272031816877709,0.5658565302919996,6.412216139236007,0.0,0.3,2.7097567179471955,2.5
1,01/09/2020 06:24:00 PM,01/09/2020 06:43:00 PM,1,0.6806271836826983,1,N,115,180,1,30.40049016215697,0.0,0.4252836998047176,1.3562066247646112,0.8776895709688054,0.3,33.41667226472322,2.5
1,01/09/2020 10:19:00 PM,01/09/2020 11:06:00 PM,2,4.548430532353645,1,N,131,67,1,15.086156003692746,0.0,0.5761112418547047,5.355066398051296,0.0,0.3,42.46249237118751,2.5
1,01/09/2020 03:33:00 AM,01/09/2020 04:30:00 AM,2,5.779353590633828,1,N,5,293,1,4.533911798317485,0.0,0.5824250359571097,1.3754424703443064,2.51254688502776,0.3,33.77568438199228,2.5
1,01/09/2020 12:20:00 AM,01/09/2020 12:53:00 AM,4,5.553059282399794,1,N,155,174,1,30.97637670985629,1.6221967723839446,0.45980421325754817,0.8747828606503769,0.0,0.3,40.79443848777777,2.5
1,01/09/2020 08:21:00 AM,01/09/2020 08:41:00 AM,2,0.0,1,Y,107,154,1,17.160965911971864,2.147251997612629,0.538383164978764,2.0914104151057256,0.0,0.3,2.2335323251928543,2.5
1,01/09/2020 09:06:00 AM,01/09/2020 09:46:00 AM,0,3.05483161496343,1,Y,119,127,1,37.27101911914089,0.0,0.36028870745823627,1.8592041198794584,0.4957260965716581,0.3,24.54408280528324,2.5
1,01/09/2020 07:39:00 AM,01/09/2020 08:16:00 AM,2,4.300475799667876,1,N,149,155,1,25.525128209977822,0.27074646085881626,0.41926458920079795,0.0,0.0,0.3,8.596850014317749,2.5
2,01/09/2020 07:55:00 PM,01/09/2020 08:00:00 PM,2,4.135105902181151,1,N,147,246,1,28.113365799699363,2.521488782174316,0.5586233504147478,2.2484998413999544,3.365710827399478,0.3,0.0,2.5
1,01/09/2020 11:00:00 PM,01/09/2020 11:46:00 PM,2,0.0,1,N,234,184,1,26.164100946588448,0.24221999770297842,0.40031160855272757,0.48454288355311803,1.7776420899182903,0.3,0.7800600909089361,2.5
1,01/09/2020 05:16:00 PM,01/09/2020 05:50:00 PM,2,4.3731667742076,1,N,93,259,1,5.734621708695115,2.418886649845761,0.4254890270966392,0.14387834530751253,2.246647451390037,0.3,19.995316964066138,2.5
1,01/09/2020 07:50:00 AM,01/09/2020 08:21:00 AM,1,1.4041782717859175,1,N,101,174,1,3.1437212799880516,1.114080108876258,0.4864672482932519,2.2800167045164916,0.0,0.3,0.0,2.5
1,01/09/2020 02:40:00 PM,01/09/2020 03:03:00 PM,2,3.787118847782633,2,N,214,181,2,15.120693639745696,1.4906474403298644,0.5630080366648306,0.0,0.0,0.3,24.083856088757642,2.5
2,01/09/2020 04:44:00 PM,01/09/2020 05:41:00 PM,1,7.9111058767014315,1,N,153,135,4,0.0,0.0,0.4032811117982228,0.0,1.1651425307570953,0.3,15.268483228189544,2.5
1,01/09/2020 11:59:00 PM,01/10/2020 12:58:00 AM,3,0.0,1,N,91,157,2,21.097749990316846,0.0,0.5489484937404898,1.3517532969369113,2.3957338655237637,0.3,7.020254727593471,2.5
2,01/09/2020 11:05:00 PM,01/10/2020 12:03:00 AM,2,1.5917250107504326,1,N,250,126,1,0.0,1.8855823707979247,0.45463457211943054,0.0,0.0,0.3,0.0,2.5
1,01/09/2020 08:29:00 PM,01/09/2020 09:06:00 PM,1,1.5164668429742658,1,N,256,213,1,27.924167863400736,0.0,0.5400446378772297,3.5399122364606765,0.0,0.3,32.37731896620144,2.5
1,01/09/2020 05:24:00 AM,01/09/2020 06:23:00 AM,1,0.6406098987901774,1,N,155,248,1,24.90938694563706,0.040042246785543245,0.42760203805809904,0.0,0.0,0.3,17.21349912328096,2.5
1,01/09/2020 08:14:00 AM,01/09/2020 08:54:00 AM,1,4.70115342986919,1,N,270,249,1,0.0,0.16701147499749414,0.4733191370241568,0.0,0.9428382703711,0.3,34.263417382044764,2.5
2,01/09/2020 03:42:00 AM,01/09/2020 04:36:00 AM,2,3.0703871660924924,1,N,134,85,1,19.375488292244356,2.1817865095680267,0.5698270715272119,1.647502989489379,0.7328479469351223,0.3,8.13693980400516,2.5
1,01/09/2020 06:51:00 AM,01/09/2020 07:43:00 AM,2,0.5390387770940013,1,N,198,263,1,24.640324389560337,0.72455492348486,0.4289819475544961,3.617380335986106,0.17092239801210546,0.3,16.140837082398736,2.5
1,01/09/2020 10:33:00 PM,01/09/2020 10:57:00 PM,2,4.5160527747898636,1,N,162,177,1,2.224822804719258,0.17873994233236812,0.4676518716256303,5.459949822568671,0.0,0.3,30.895364441281046,2.5
1,01/09/2020 10:32:00 PM,01/09/2020 11:27:00 PM,2,7.215172600290577,1,Y,238,273,1,5.463114471621526,2.446243395615732,0.5534816623939204,0.1986245038515062,0.0,0.3,9.781119569773061,2.5
1,01/09/2020 05:08:00 PM,01/09/2020 05:18:00 PM,1,2.4927623681636955,1,N,50,94,1,0.0,0.8809450313341807,0.4741992514150846,0.0955378860551952,0.0,0.3,14.564546720075063,2.5
1,01/09/2020 12:56:00 PM,01/09/2020 01:54:00 PM,1,5.6896339747965605,1,N,99,91,1,8.72495082795542,1.9765636596875296,0.5658277493927236,0.0,2.630214295848959,0.3,16.801776557112944,2.5
1,01/09/2020 09:09:00 PM,01/09/2020 09:27:00 PM,5,0.0,1,N,68,165,2,16.31022904492335,1.1119021658773458,0.5807984978080942,3.3656654396935957,1.2992908377439414,0.3,25.07871016493322,2.5
2,01/09/2020 04:04:00 PM,01/09/2020 04:56:00 PM,2,0.6693933556128742,1,N,106,218,2,5.358481841817989,0.0,0.35894651640314623,9.108362706093907,0.0,0.3,11.188106521668448,2.5
1,01/09/2020 04:09:00 PM,01/09/2020 04:44:00 PM,2,5.612930558420521,1,N,91,134,1,8.87313473653602,0.0,0.3470782840984906,2.2265890756019786,1.4869316861274977,0.3,8.622921396875523,2.5
1,01/09/2020 05:06:00 AM,01/09/2020 05:17:00 AM,1,6.832067652557844,1,Y,122,58,1,20.203125372758915,0.5601531659868945,0.541569832774873,0.22672408950184497,1.3515380941929735,0.3,5.124787448815699,2.5
2,01/09/2020 07:04:00 AM,01/09/2020 07:32:00 AM,2,4.671673349916095,1,N,106,285,1,9.445801984674851,0.6606004062170994,0.5167568396174453,1.735897951591244,1.9139338302454099,0.3,42.743908266651445,2.5
2,01/09/2020 08:34:00 AM,01/09/2020 09:10:00 AM,2,6.541296782835442,4,N,278,188,2,16.956580456485277,0.2516177580327379,0.5505991002599253,0.0,5.205240641858505,0.3,0.0,2.5
1,01/09/2020 02:46:00 AM,01/09/2020 02:56:00 AM,0,0.0,1,N,82,92,1,8.727304577358396,1.2952014058079677,0.640953851205866,5.2090063161691855,0.0,0.3,0.6507359275863323,2.5
1,01/09/2020 03:29:00 AM,01/09/2020 04:05:00 AM,7,4.642360697856686,1,N,243,147,2,17.82122889585429,1.3599719230780973,0.5767851286347656,1.5613918338056036,0.5445920002527203,0.3,18.98270911030073,2.5
1,01/09/2020 08:29:00 PM,01/09/2020 09:03:00 PM,2,8.464595262831514,1,N,183,224,1,3.8019326514087695,0.0,0.5642888970131751,2.1896535670779658,4.4960791483096685,0.3,30.57980172056588,2.5
1,01/09/2020 05:42:00 PM,01/09/2020 05:56:00 PM,6,1.1971481709787486,1,N,123,138,1,14.733971408497819,0.0,0.49333199063849,5.326919157440046,1.155123067277855,0.3,2.9245845680023486,2.5
1,01/09/2020 06:22:00 PM,01/09/2020 07:16:00 PM,2,3.227669617018998,1,Y,212,127,1,29.184610794492386,2.377177798408024,0.3905244395903214,2.7146826128931236,0.7768736429337837,0.3,36.25985669445468,2.5
1,01/09/2020 05:44:00 AM,01/09/2020 06:14:00 AM,2,0.0,1,N,79,294,1,25.473260513716355,1.5483611852615644,0.48190415703294814,4.026491307145811,0.0,0.3,23.135126374252415,2.5
2,01/09/2020 09:36:00 PM,01/09/2020 10:24:00 PM,2,3.477063480677974,1,Y,74,72,1,0.3759114265454411,0.10192839136835108,0.5882516157544897,6.6576457005333,0.0,0.3,39.775000951611474,2.5
1,01/09/2020 08:33:00 PM,01/09/2020 09:27:00 PM,1,0.0,1,N,82,107,2,22.27260357637863,1.5056839662728878,0.4543481820096681,4.595290552104936,1.3452727625572223,0.3,9.37780236465304,2.5
1,01/09/2020 11:09:00 PM,01/09/2020 11:54:00 PM,5,10.578986451028166,1,N,155,97,1,17.821346948975506,0.0,0.4887683018529907,4.520408865963832,0.0,0.3,22.52450068586161,2.5
2,01/09/2020 12:55:00 AM,01/09/2020 01:26:00 AM,0,3.232747135226293,1,Y,265,218,1,16.5649362256576,2.101119032183289,0.5070768619504328,0.0,0.6129053260598782,0.3,0.0,2.5
2,01/09/2020 10:57:00 PM,01/09/2020 11:29:00 PM,0,4.183210858867877,1,N,204,209,2,9.27649683543159,0.0,0.49749374641572763,6.869023746600318,0.0,0.3,16.673948569565145,2.5
1,01/09/2020 11:09:00 AM,01/09/2020 11:52:00 AM,2,0.0,1,N,212,182,2,4.464773763246129,4.109432472104576,0.48204237822877927,5.070390404765191,1.8929706717061308,0.3,10.19178508797942,2.5
1,01/09/2020 01:56:00 AM,01/09/2020 02:06:00 AM,1,0.0,1,N,143,255,1,31.117988705276364,0.3337229779384896,0.36477937928853316,7.99724992883843,3.4032762828033567,0.3,0.0,2.5
1,01/09/2020 10:15:00 AM,01/09/2020 11:11:00 AM,1,7.157033858954688,1,N,187,186,1,0.14552818724949468,3.078179308327389,0.3647614546005611,0.0,0.9467851640445747,0.3,0.0,2.5
2,01/09/2020 06:36:00 PM,01/09/2020 07:24:00 PM,2,0.9192321148610278,1,N,64,176,1,7.884077001544763,0.0,0.4497155843701424,2.5225459791764977,1.4644038875886296,0.3,12.94481856237393,2.5
2,01/09/2020 07:03:00 AM,01/09/2020 07:34:00 AM,1,11.692787350852015,1,N,168,95,1,11.319034818900898,0.0,0.40437059751226356,1.457257875435223,1.1930584328333058,0.3,14.83953574560536,2.5
1,01/09/2020 01:45:00 AM,01/09/2020 02:29:00 AM,2,0.0,1,N,259,85,1,22.934844260887793,2.8212705368301743,0.5839926701833508,1.127628154287801,0.22553595555196165,0.3,0.5876715270802144,2.5
2,01/09/2020 01:51:00 AM,01/09/2020 02:02:00 AM,3,5.460860790971756,1,N,176,256,1,0.0,3.6698639292205515,0.455908282591445,2.623408907985093,0.0,0.3,0.0,2.5
