VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/03/2020 03:39:00 PM,01/03/2020 04:25:00 PM,2,3.8700709006056706,1,N,194,53,1,17.385326958735902,0.0,0.5092947057144597,0.08930221573707842,0.0,0.3,12.345760873333003,2.5
1,01/03/2020 11:02:00 PM,01/03/2020 11:17:00 PM,1,0.0,1,N,79,297,2,14.87211545091776,0.8845672561624758,0.4287515131446068,4.632128814548677,0.0,0.3,16.514946362292083,2.5
2,01/03/2020 10:14:00 PM,01/03/2020 10:37:00 PM,1,1.8847746386619053,1,N,200,210,2,31.563375277414934,0.9692326048072276,0.46165683019798665,4.088068024379796,0.0,0.3,19.115359891972904,2.5
2,01/03/2020 08:25:00 PM,01/03/2020 09:03:00 PM,3,0.18440267336246308,1,N,292,211,2,20.051070054891152,1.60326357263367,0.4368181566846275,2.6676412104141045,0.21061978999699352,0.3,35.741732098597154,2.5
1,01/03/2020 08:04:00 AM,01/03/2020 08:58:00 AM,0,7.202404049749924,1,Y,119,137,1,45.25345184196404,0.7734251798878555,0.4519815010266724,5.026101867310313,0.43234328618886797,0.3,42.197383433904676,2.5
1,01/03/2020 11:21:00 AM,01/03/2020 12:20:00 PM,1,0.8540733200368273,1,N,172,197,1,0.5135078850384609,2.315638981214997,0.35386026775184287,3.653137344707811,2.7627021317066025,0.3,20.82212464401401,2.5
2,01/03/2020 03:27:00 PM,01/03/2020 04:09:00 PM,2,0.0,1,N,111,156,1,8.557213623146794,0.0,0.5531749371151699,0.0,1.3162153233165719,0.3,23.539653742064942,2.5
1,01/03/2020 04:54:00 AM,01/03/2020 05:13:00 AM,2,4.322187053951133,1,N,199,177,1,31.830738208978545,3.0593104790200427,0.45623086433761445,0.0,1.0723172277772726,0.3,14.083349256755913,2.5
1,01/03/2020 12:53:00 PM,01/03/2020 12:58:00 PM,2,3.9354963007615953,1,N,107,112,1,12.921165585356732,2.7068130409499025,0.4746010457018277,1.3445706595600146,1.835481015028471,0.3,21.637502375062677,2.5
1,01/03/2020 03:59:00 AM,01/03/2020 04:55:00 AM,2,2.6181323665111247,1,N,196,206,2,2.2749976872286375,0.08905273063664088,0.44610838989745627,6.11400362606786,0.0,0.3,15.622980217114403,2.5
2,01/03/2020 10:45:00 PM,01/03/2020 11:05:00 PM,8,2.3536925943737463,1,N,147,137,1,0.0,0.0,0.5132434192734691,0.0,0.0,0.3,12.686454292389445,2.5
2,01/03/2020 03:15:00 PM,01/03/2020 04:08:00 PM,1,0.0,1,N,101,205,1,32.037879071834496,0.8221451681227303,0.4692464730966864,0.0,2.629880369836327,0.3,26.287374803611645,2.5
2,01/03/2020 07:57:00 PM,01/03/2020 08:28:00 PM,1,10.190306351412818,1,N,178,24,1,0.0,0.0,0.5568791693689134,0.0,0.09750769526091058,0.3,15.68898357042443,2.5
1,01/03/2020 05:07:00 PM,01/03/2020 05:49:00 PM,1,5.226207733578146,1,N,144,92,1,11.461921034717852,0.935987262296115,0.5102247844401924,0.06538805459123243,0.5731139757112753,0.3,20.102334533177476,2.5
2,01/03/2020 02:55:00 PM,01/03/2020 03:27:00 PM,1,4.7230835463455065,1,N,178,215,1,0.0,1.2770589854915075,0.5128751240765232,0.0,0.0,0.3,4.018684025802331,2.5
2,01/03/2020 04:13:00 PM,01/03/2020 04:52:00 PM,3,0.0,1,N,130,220,1,8.011550901716836,3.753833026936122,0.5722114241253557,0.4741631183458952,4.924793986801466,0.3,24.069161561961565,2.5
1,01/03/2020 01:50:00 PM,01/03/2020 02:00:00 PM,1,3.8326063843757057,1,N,192,132,2,4.230848418910824,1.8258890024518872,0.5196079689268108,1.1973660381492692,0.0,0.3,21.94442380790334,2.5
1,01/03/2020 09:38:00 PM,01/03/2020 09:51:00 PM,1,3.005644780172123,1,N,212,107,1,0.0,0.0,0.4256577149014907,6.70497406881368,0.0,0.3,31.646993870992155,2.5
2,01/03/2020 02:07:00 PM,01/03/2020 02:39:00 PM,5,5.378769117345518,1,N,202,165,1,14.886557639050428,1.201007380956759,0.3202054306631362,3.932696626245302,0.06927135061549522,0.3,41.31288716576528,2.5
1,01/03/2020 12:20:00 PM,01/03/2020 12:43:00 PM,1,3.8519908492036397,1,N,165,160,1,29.077976065432114,1.4424821286842406,0.5553454858129904,4.313248061525336,0.0,0.3,27.449178631112026,2.5
1,01/03/2020 05:13:00 AM,01/03/2020 05:48:00 AM,6,0.0,1,N,226,114,2,17.697846118090094,0.0,0.5357990672035919,1.1879576759342876,0.6141057991980097,0.3,21.453420771308835,2.5
1,01/03/2020 10:05:00 AM,01/03/2020 10:14:00 AM,2,0.0,1,N,196,242,1,18.724758377655313,2.1685063743747692,0.4915522507742174,5.902792698745229,0.0,0.3,11.992950164535667,2.5
1,01/03/2020 03:00:00 PM,01/03/2020 03:35:00 PM,1,10.827409364125948,1,N,133,171,2,8.100217628147742,0.5474319654264592,0.5834365928396663,1.3430132840186042,0.0,0.3,0.0,2.5
1,01/03/2020 03:31:00 PM,01/03/2020 04:08:00 PM,0,0.9808455025131089,1,N,127,203,1,0.0,1.0218416549312692,0.4935753055135003,3.90089101604278,0.0,0.3,28.13174177745655,2.5
2,01/03/2020 08:47:00 PM,01/03/2020 08:52:00 PM,2,0.0,1,N,159,211,1,0.0,0.11440686013119195,0.4906101836432426,5.968199093342349,0.0,0.3,30.838131204522767,2.5
1,01/03/2020 10:28:00 PM,01/03/2020 11:18:00 PM,1,6.471796794715689,1,N,127,299,1,30.02515121056596,1.442573280328349,0.5203148902469921,0.2727124820286051,2.6497376668120594,0.3,11.036240690525055,2.5
1,01/03/2020 07:01:00 AM,01/03/2020 07:47:00 AM,5,3.663414403921694,5,N,107,262,1,0.0,2.215547814629949,0.636748275759724,6.083907736578489,1.5991342857435442,0.3,17.952019929617915,2.5
2,01/03/2020 01:48:00 AM,01/03/2020 02:41:00 AM,1,4.815884865071614,1,N,157,245,1,0.0,2.0861981570789636,0.4556960150750126,2.2909903642431546,0.5602109991063302,0.3,11.080313796485548,2.5
