VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/11/2020 01:10:00 PM,01/11/2020 02:03:00 PM,2,0.5712428310005215,1,N,160,96,1,16.313165580781973,0.0,0.567292054608464,1.8377694325379732,0.0,0.3,16.076261942075064,2.5
2,01/11/2020 12:12:00 PM,01/11/2020 12:54:00 PM,3,8.03149333698626,1,N,161,79,4,6.9013769907031675,0.020659325837697473,0.5331710252529583,3.2164676859173587,0.39099823011496965,0.3,4.0973784930805515,2.5
1,01/11/2020 10:48:00 PM,01/11/2020 11:04:00 PM,1,3.1275125410487705,1,Y,66,159,2,2.6259846231906963,1.757938198447274,0.5786133907796697,0.5988514196829888,3.5777432170188974,0.3,22.474333371688637,2.5
2,01/11/2020 04:03:00 PM,01/11/2020 04:56:00 PM,2,0.9305710895416572,1,N,151,134,1,0.0,0.0,0.5411209240594996,2.2225850850908087,0.0,0.3,13.677351601525547,2.5
1,01/11/2020 05:55:00 AM,01/11/2020 06:29:00 AM,2,0.0,1,N,170,229,1,21.37560626028621,0.0,0.5235145581706715,2.2540315383720873,0.30124331097834023,0.3,25.841175611423964,2.5
1,01/11/2020 05:46:00 AM,01/11/2020 06:38:00 AM,2,6.123327092154275,1,N,283,107,1,11.035864491270779,0.0,0.5140688740228433,0.0,0.0,0.3,27.154764231167654,2.5
1,01/11/2020 11:17:00 PM,01/12/2020 12:13:00 AM,2,0.0,2,N,158,157,1,9.316538249654966,0.22575491048996077,0.40557546899112434,0.0,2.372361779686359,0.3,41.412889480919624,2.5
1,01/11/2020 08:41:00 AM,01/11/2020 09:39:00 AM,9,0.0,1,N,94,25,1,0.0,0.25668971262882534,0.42020699443586523,1.1039774627646541,0.0,0.3,20.518873380173833,2.5
1,01/11/2020 12:56:00 PM,01/11/2020 01:43:00 PM,0,1.8404890569334276,1,N,143,223,1,8.257351818206475,1.0674178816357491,0.35395319850182805,1.7420029230881486,0.45855792397236633,0.3,12.113497098000128,2.5
1,01/11/2020 06:22:00 AM,01/11/2020 07:13:00 AM,3,5.390579132311732,1,N,104,120,1,10.65691406768465,0.469916372215176,0.27626069515974155,0.0,1.1426215240154922,0.3,25.262024732284186,2.5
1,01/11/2020 12:34:00 AM,01/11/2020 12:47:00 AM,3,0.0,2,N,213,253,1,9.016656672984507,1.9845089598232848,0.5127104280256685,2.52071050704899,0.0,0.3,3.2767075906714656,2.5
1,01/11/2020 08:17:00 AM,01/11/2020 08:56:00 AM,1,0.0,1,N,177,79,1,9.128411148054461,0.9192581074643906,0.42930833197940976,0.9779170450113814,1.8105214976877408,0.3,26.922061331392168,2.75
1,01/11/2020 09:38:00 AM,01/11/2020 10:32:00 AM,1,0.6342154343610851,1,N,134,219,1,13.023791700000896,0.8375738782011288,0.49986227642347963,5.164837209713893,0.0,0.3,17.85460222124486,2.5
1,01/11/2020 01:31:00 PM,01/11/2020 02:23:00 PM,0,3.707421195579311,1,N,146,150,1,19.923818419988443,0.0,0.47065025757844997,2.7654456779128513,0.0,0.3,4.979271071176667,2.5
1,01/11/2020 09:36:00 AM,01/11/2020 10:13:00 AM,3,4.2635871062851844,1,N,215,242,1,0.0,2.9908989953567104,0.6393510725969966,4.6615941356844655,0.00020975275974055574,0.3,33.564104833193376,2.5
1,01/11/2020 03:58:00 AM,01/11/2020 04:10:00 AM,1,1.9107948578368554,1,N,129,209,1,14.299360161806357,0.0,0.3802014522330266,2.7897896651241574,0.0,0.3,23.00248516346334,2.5
1,01/11/2020 10:27:00 AM,01/11/2020 11:07:00 AM,2,10.246962069505845,1,N,219,164,1,22.080589857454036,0.0,0.37956475315894356,0.0,0.8397103455924704,0.3,34.534282949481145,2.5
1,01/11/2020 09:05:00 AM,01/11/2020 09:23:00 AM,1,0.0,1,Y,278,135,1,1.9971762585819182,1.0819538383707739,0.46815393370474306,0.0,0.0,0.3,33.442408485904345,2.5
1,01/11/2020 05:46:00 PM,01/11/2020 06:23:00 PM,1,4.17368719613903,6,N,157,184,1,28.67539726473664,1.4639099080386004,0.4498497190973175,1.0659314336990366,2.185551700903195,0.3,2.0721044508989728,2.5
1,01/11/2020 06:11:00 AM,01/11/2020 06:21:00 AM,5,2.1798498566660314,1,N,254,35,2,2.6709568826904366,0.32370975098192667,0.4554992640497746,7.655850370694526,1.2043546741924345,0.3,0.0,2.5
1,01/11/2020 02:24:00 PM,01/11/2020 02:44:00 PM,1,2.44603631212806,1,N,152,226,1,17.904432384570335,0.04938343886148311,0.5078678246526139,5.194157852560333,0.0,0.3,20.94796290993792,2.5
1,01/11/2020 12:01:00 AM,01/11/2020 12:39:00 AM,5,6.967904160362328,1,N,89,112,1,29.404804642490635,0.0,0.5524941171055402,0.0,0.0,0.3,12.439214961026831,2.5
1,01/11/2020 07:01:00 AM,01/11/2020 07:31:00 AM,2,4.225228139413664,1,N,60,82,1,16.40311196112635,1.348506531931871,0.48704673861664877,0.7321844817393452,0.0,0.3,0.0,2.5
2,01/11/2020 09:51:00 AM,01/11/2020 10:19:00 AM,2,7.870345258488413,1,N,273,141,2,0.0,0.0,0.48656349023356704,5.578173726444685,0.3762592773299069,0.3,29.867842080517114,2.5
1,01/11/2020 02:37:00 AM,01/11/2020 02:54:00 AM,5,5.928367170417481,1,N,70,210,2,21.898451910270907,2.9689773652060314,0.5130275198328457,0.5391219024684397,0.0,0.3,5.541659840852402,2.5
1,01/11/2020 08:49:00 PM,01/11/2020 09:05:00 PM,1,3.993653451899742,5,Y,89,152,1,25.64737093366768,0.2526135915569223,0.5011093107200244,0.0,0.0,0.3,35.85389848874816,2.5
2,01/11/2020 12:50:00 PM,01/11/2020 01:33:00 PM,2,4.8801733012146125,1,N,225,223,1,1.3846634739423767,2.181286592940395,0.5348361957846903,0.0,0.0,0.3,17.96142171989061,2.5
1,01/11/2020 03:57:00 AM,01/11/2020 04:55:00 AM,2,3.8068505992201764,1,N,170,33,1,9.542185776249623,1.3817228718192818,0.6190598656939329,4.214371321186789,0.9290171996662053,0.3,29.697424375473997,2.5
1,01/11/2020 12:55:00 AM,01/11/2020 01:41:00 AM,3,5.899162694503174,1,N,178,123,1,31.743775214757836,2.2145591694250983,0.5694814799064212,3.8943105879605415,0.967490603417591,0.3,31.875421684773496,2.5
2,01/11/2020 09:59:00 PM,01/11/2020 10:29:00 PM,1,5.040942290700947,1,N,203,100,2,32.90590690164028,0.0,0.5163822929043901,1.9494105586872932,0.327982614015478,0.3,18.000774842901027,2.5
1,01/11/2020 01:08:00 AM,01/11/2020 02:07:00 AM,2,3.737141774814055,1,N,83,156,1,13.592329732286908,0.47171578296452543,0.41357158676610023,1.4300570543834805,1.9473006145912692,0.3,11.521026943659379,2.5
1,01/11/2020 10:41:00 AM,01/11/2020 11:21:00 AM,5,8.797380718529105,1,N,118,95,3,0.0,0.5638343894442174,0.3934338847428792,6.236399286972381,2.065874506752905,0.3,33.224859705200586,2.5
2,01/11/2020 06:02:00 AM,01/11/2020 06:33:00 AM,0,5.9377299387263225,1,Y,218,203,1,0.6907817279750201,1.6440710197853605,0.4910140256742586,2.087325678717584,3.0262506689521946,0.3,51.44558767854714,2.5
1,01/11/2020 08:41:00 AM,01/11/2020 09:05:00 AM,1,3.1504244874393454,1,Y,158,252,2,11.557414810344046,2.4570930998545246,0.5648607878458131,1.148295341140773,0.5486670043237956,0.3,20.280777856657796,2.5
2,01/11/2020 06:34:00 AM,01/11/2020 06:51:00 AM,1,0.0,1,N,115,68,1,11.156270718978423,0.0,0.41077664513449547,5.4378429668939745,0.0,0.3,22.302676683816443,2.5
1,01/11/2020 03:51:00 PM,01/11/2020 04:34:00 PM,2,2.9688977206503067,1,N,86,73,1,21.355144029824803,0.1798828930529629,0.495884943682002,0.0,4.574116211314552,0.3,17.23101088669878,2.5
1,01/11/2020 03:04:00 AM,01/11/2020 03:36:00 AM,1,5.73311561301765,1,N,290,198,1,17.404390169562344,1.3973475755057878,0.4183401836846049,4.230392276897744,0.0,0.3,24.666758735719192,2.5
1,01/11/2020 11:39:00 AM,01/11/2020 11:49:00 AM,8,0.9206884823030799,1,N,153,84,1,21.452624784274533,1.2031943154019626,0.5484472317137752,0.0,0.11860035587949483,0.3,22.002462063085964,2.5
1,01/11/2020 06:56:00 PM,01/11/2020 07:34:00 PM,1,0.0,1,N,190,106,1,5.7988712378615475,0.0,0.44604601299978525,3.6761270850556,0.17650852549274115,0.3,19.13388730551207,2.5
1,01/11/2020 02:28:00 AM,01/11/2020 02:34:00 AM,6,0.0,1,N,115,259,2,4.365960194057726,0.8731601228751513,0.4175916188941212,2.4486039104466792,0.0,0.3,41.2362011325238,2.5
2,01/11/2020 05:17:00 AM,01/11/2020 05:35:00 AM,1,5.945121813156586,1,N,196,260,1,0.0,2.0161364386684895,0.523817931876096,2.350492104839687,0.3882459111615596,0.3,0.7702830461904604,2.5
1,01/11/2020 07:49:00 AM,01/11/2020 08:05:00 AM,2,0.0,1,N,235,144,1,35.448828220671516,2.2428874034066277,0.44720382178011125,0.5814119410284255,1.7636172899559703,0.3,17.660398436923114,2.5
1,01/11/2020 05:42:00 AM,01/11/2020 05:59:00 AM,2,2.70957079484325,1,N,61,97,1,18.196379400986906,0.31505384971804196,0.4745923891617996,5.777701119254668,1.6452195121674378,0.3,12.827892502623966,2.5
1,01/11/2020 07:33:00 AM,01/11/2020 08:31:00 AM,1,0.0,1,Y,186,155,1,5.029416402169987,1.0405151220019742,0.6312128202700154,5.047014005287798,1.0318689105031293,0.3,14.413817590143323,2.5
1,01/11/2020 01:42:00 PM,01/11/2020 02:08:00 PM,3,1.3443676088475887,1,N,144,58,1,33.66822847657983,1.50676771301736,0.5065605512384743,4.593029552855018,1.6002836584102726,0.3,37.57843752360898,2.5
2,01/11/2020 06:21:00 PM,01/11/2020 06:42:00 PM,1,0.0,1,N,148,28,1,24.87509395952175,1.225711762068096,0.5525363591124994,2.242255592164172,0.0,0.3,8.386372387459481,2.5
2,01/11/2020 10:47:00 AM,01/11/2020 10:57:00 AM,5,8.44918050000577,1,N,134,155,1,0.0,0.2799518507407893,0.5102680279070312,0.0,0.0,0.3,12.141178287982505,2.5
2,01/11/2020 08:35:00 AM,01/11/2020 08:59:00 AM,1,3.3765014720013626,1,N,155,246,1,6.668517564125101,0.0,0.445788645089311,2.8050746163874543,4.8190336508680085,0.3,18.66299891039696,2.5
1,01/11/2020 05:30:00 AM,01/11/2020 06:16:00 AM,1,0.0,1,N,182,161,2,4.217317092552502,0.0,0.5230237455955936,6.046962688151579,3.341011830567205,0.3,2.417745353390778,2.5
1,01/11/2020 10:00:00 AM,01/11/2020 10:40:00 AM,3,0.0,1,N,231,-1,1,9.521316914074234,0.0,0.6144486095962498,0.7797544507969976,1.1317337297435346,0.3,2.018109594231195,2.5
1,01/11/2020 05:32:00 AM,01/11/2020 05:54:00 AM,2,6.791163269051136,1,N,155,65,1,0.0,0.8174562165515943,0.5080178321391747,1.1131063895703734,0.28774478607759574,0.3,35.79297513147536,2.5
1,01/11/2020 01:58:00 PM,01/11/2020 02:18:00 PM,4,1.1932520101130675,1,N,198,102,2,3.979381231230592,2.679643689885739,0.3564141276253068,0.0,0.0,0.3,26.940182311214407,2.5
2,01/11/2020 12:08:00 PM,01/11/2020 12:32:00 PM,2,0.0,1,N,195,114,1,26.66190179234782,0.0,0.48935214696137336,0.11758669027081181,1.9598928251754995,0.3,27.227149625568703,2.5
2,01/11/2020 03:18:00 AM,01/11/2020 03:24:00 AM,1,4.1776665002761,1,N,179,218,1,6.571130389685237,1.327024462731252,0.4566330150727271,1.78116600928222,3.214408701178509,0.3,19.801374702558334,2.5
2,01/11/2020 07:11:00 PM,01/11/2020 07:32:00 PM,0,2.769072158885575,1,Y,134,164,2,9.68190871282506,2.739218005558272,0.6458066099612597,2.51132071808325,0.03327279249453363,0.3,29.667444846278812,2.5
1,01/11/2020 10:40:00 AM,01/11/2020 11:37:00 AM,5,6.734269716688306,1,N,178,137,1,27.650843264469856,0.0,0.4450823509514352,5.682893202655336,0.0,0.3,4.509142741952111,2.5
2,01/11/2020 01:16:00 AM,01/11/2020 01:47:00 AM,5,3.620710554655072,3,N,51,212,1,9.747713170471293,0.5544531800254053,0.47924055174578206,2.9184039931797345,0.09130808692660208,0.3,20.050023676434343,2.5
1,01/11/2020 08:42:00 PM,01/11/2020 09:27:00 PM,1,11.524007773293935,1,N,253,176,1,12.366657144999884,1.2224764167376536,0.3543810066625943,3.5204109219725837,0.0,0.3,41.96843580292429,2.5
1,01/11/2020 03:13:00 PM,01/11/2020 03:57:00 PM,3,0.0,1,Y,53,244,1,4.349289321882708,0.9507332413821491,0.5030267651631164,2.2552083950490243,1.2840539530766293,0.3,6.9724562947694135,0.0
1,01/11/2020 09:00:00 AM,01/11/2020 09:24:00 AM,1,0.0,1,N,109,227,1,17.540380408489106,2.181616131846172,0.5700787867001137,1.696505779379048,0.017389159548482414,0.3,29.417869970126276,2.5
1,01/11/2020 10:51:00 PM,01/11/2020 11:11:00 PM,1,0.0,1,N,60,255,1,15.493296742902947,2.2051625979023433,0.48521800945547633,4.308919689777329,0.0,0.3,0.8475754744151622,2.5
1,01/11/2020 08:48:00 PM,01/11/2020 09:27:00 PM,3,0.0,1,N,163,183,1,1.3168688011062244,0.9004397226224371,0.5465621580357841,0.0,3.804955674965147,0.3,31.509453615291537,2.5
2,01/11/2020 05:51:00 PM,01/11/2020 06:25:00 PM,0,8.982922949097254,1,N,198,148,1,23.160060428571754,0.5042366171808658,0.5346200299648085,0.8487217834247507,4.978737201853947,0.3,46.14020020062436,2.5
2,01/11/2020 05:33:00 PM,01/11/2020 05:40:00 PM,1,2.800133237409249,1,N,190,88,1,25.99214221240399,0.4623324293850948,0.5443626097645744,7.165518806369563,1.0959563461504556,0.3,0.0,2.5
2,01/11/2020 07:07:00 AM,01/11/2020 07:23:00 AM,7,0.0,1,N,107,116,1,20.550111696643476,1.5415881638525812,0.5361750581447922,2.2939381049895506,1.292988960565849,0.3,29.09271861405109,2.5
1,01/11/2020 04:47:00 AM,01/11/2020 05:33:00 AM,2,6.338942962511744,1,Y,163,221,1,0.7540336486558861,1.7478436423919563,0.527120898314316,0.0482453523210884,6.247781405892921,0.3,12.489110160518846,2.5
2,01/11/2020 09:41:00 AM,01/11/2020 09:46:00 AM,8,3.5075902545322295,1,N,75,90,1,1.338941984108743,0.0,0.5201502211474721,4.527844792805485,0.0,0.3,25.889498682553796,2.5
1,01/11/2020 09:29:00 PM,01/11/2020 09:45:00 PM,1,4.276756800551859,1,N,254,225,2,4.086345357969936,2.486022578217956,0.4959514232241871,4.936590802769306,0.0,0.3,19.81397931744826,2.5
1,01/11/2020 03:41:00 PM,01/11/2020 03:49:00 PM,4,0.32711977070548626,1,N,108,206,2,0.0,2.216939451850052,0.4667038301054193,1.530764474491118,0.0,0.3,29.175209313022897,2.5
1,01/11/2020 02:14:00 PM,01/11/2020 03:13:00 PM,2,4.454241988444666,1,N,204,128,2,22.136833771908343,2.1024333819090746,0.5323946745487578,0.0,0.0,0.3,40.50279353638251,2.5
1,01/11/2020 02:39:00 AM,01/11/2020 03:09:00 AM,1,1.432944891505057,1,N,122,239,2,24.015708181013764,0.47771074972078853,0.6002649900452812,3.4713657712926946,0.5796693071901887,0.3,21.424264179305226,2.5
2,01/11/2020 01:19:00 PM,01/11/2020 01:29:00 PM,2,9.828443308298285,1,N,28,151,1,0.0,0.2150896380933941,0.49719202403468116,0.46993007115718566,0.0,0.3,5.894800889371263,2.5
