VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/18/2020 03:19:00 AM,01/18/2020 03:56:00 AM,0,2.2908454637275764,1,N,66,162,1,19.86958061690163,2.2094108196200017,0.53605700427318,8.854007766736855,0.9646330983212462,0.3,17.1053943394532,2.5
1,01/18/2020 09:59:00 AM,01/18/2020 10:35:00 AM,2,0.0,1,N,217,167,2,5.398147436325805,0.41269564018627036,0.5207678455145386,2.247416531822002,0.0,0.3,32.786937093485776,2.5
2,01/18/2020 02:04:00 PM,01/18/2020 02:19:00 PM,8,0.0,1,N,225,156,1,43.21232551205658,0.33889280874471206,0.39011022649930716,2.8643044792649817,0.10051994338949183,0.3,41.34273966502215,2.5
2,01/18/2020 11:48:00 PM,01/19/2020 12:32:00 AM,1,3.7391129714656275,1,N,220,194,1,6.7669046580530905,0.06390971985568772,0.3881220727196065,2.3982043432509896,0.0,0.3,36.775368456750115,2.5
2,01/18/2020 12:18:00 AM,01/18/2020 01:17:00 AM,1,0.21134778731627302,1,N,265,210,2,0.0,0.858979531224713,0.4577973621844499,3.863033873403152,0.0,0.3,2.6686082320714597,2.5
2,01/18/2020 04:31:00 PM,01/18/2020 04:44:00 PM,3,0.2706048726031862,1,N,119,222,3,34.86128180502754,0.0,0.48713274868772743,9.053437090698392,0.8438852023887655,0.3,25.86475138849113,2.5
1,01/18/2020 01:25:00 AM,01/18/2020 02:09:00 AM,2,0.0,1,N,155,57,4,18.82453700171881,3.7425886369740633,0.392051478962853,2.325701720771001,2.2232471755685674,0.3,0.0,2.5
2,01/18/2020 06:09:00 AM,01/18/2020 06:40:00 AM,2,4.732058733811872,1,N,-18,217,1,8.35840862814889,2.0564044284827614,0.4944592829537827,0.0,1.8405609115157957,0.3,63.47279309355145,2.5
1,01/18/2020 11:59:00 PM,01/19/2020 12:09:00 AM,6,2.9289959818998352,1,N,145,41,2,0.0,2.2923547981044026,0.5785761504957254,6.529886877762661,0.0,0.3,18.609173340278694,2.5
1,01/18/2020 08:12:00 PM,01/18/2020 09:03:00 PM,1,0.0,1,N,244,166,1,11.838127970615762,2.2171535291718225,0.5792737209230752,0.9889179656138323,0.0,0.3,5.730840927052881,2.5
1,01/18/2020 07:06:00 AM,01/18/2020 07:59:00 AM,1,0.0,1,N,235,180,1,6.789950420937361,2.5654551540254147,0.553698417782845,0.0,1.3157798852611617,0.3,32.135948919001144,2.5
1,01/18/2020 04:55:00 PM,01/18/2020 05:27:00 PM,3,1.5269820194343862,1,N,240,192,2,0.0,0.25612584896471113,0.4902830451822167,1.8907779982626784,2.6445535355558603,0.3,0.0,2.5
2,01/18/2020 12:20:00 AM,01/18/2020 12:46:00 AM,2,2.4375965664501495,1,Y,185,179,1,12.61831576311009,0.9965139482069397,0.538031321984769,5.53570045458352,0.0,0.3,28.50385738850442,2.5
1,01/18/2020 04:41:00 AM,01/18/2020 05:34:00 AM,1,8.358729810636902,1,N,187,201,1,28.643388456019736,1.530410399643656,0.5690692196613374,0.7237526704402959,1.1338502132091628,0.3,15.493907378971373,2.5
1,01/18/2020 02:27:00 PM,01/18/2020 02:36:00 PM,1,0.0,1,N,225,88,2,28.607038250072755,1.425345878504389,0.4569462925613483,0.9877031610045641,0.0,0.3,8.668110458594347,2.5
1,01/18/2020 10:39:00 PM,01/18/2020 11:20:00 PM,1,4.409176492716714,1,N,118,119,1,0.0,0.0,0.6064963711251916,2.148595055563029,4.960753344437303,0.3,44.13716527959493,2.5
2,01/18/2020 12:47:00 PM,01/18/2020 01:43:00 PM,1,0.0,1,N,176,77,1,10.41825962601954,4.094663150658976,0.5879177665177402,5.307348303673577,0.0,0.3,0.0,2.5
2,01/18/2020 01:55:00 AM,01/18/2020 02:54:00 AM,1,3.467528936981389,1,N,111,25,2,0.8331233812640999,2.610527780324277,0.388231828345553,4.799488699838394,1.0266841960638395,0.3,10.132217805115253,2.5
2,01/18/2020 06:44:00 PM,01/18/2020 07:04:00 PM,1,5.878540757724517,1,N,144,181,2,19.95206822499514,0.564951853608583,0.6273365861408993,3.598529912964858,0.0,0.3,27.62329134137059,2.5
1,01/18/2020 02:12:00 AM,01/18/2020 03:10:00 AM,1,2.5593645582765583,1,N,111,108,2,23.04602002415878,0.0,0.4137802887651897,0.34789795090985454,0.0,0.3,13.201249628926622,2.5
2,01/18/2020 12:36:00 PM,01/18/2020 01:19:00 PM,6,9.31159267076199,1,N,72,162,2,3.5972613996701703,3.833199135563293,0.48964161464001166,4.818095486492341,1.5575424721472086,0.3,17.458073178628183,2.5
2,01/18/2020 03:56:00 PM,01/18/2020 04:19:00 PM,4,0.007102761414510272,1,N,77,213,1,0.0,1.2960049823197732,0.5097121011087983,0.0,2.9052155265844344,0.3,48.34282884481044,2.5
1,01/18/2020 06:37:00 AM,01/18/2020 07:27:00 AM,4,0.0,1,N,118,83,1,20.79409723202599,1.9431348489653444,0.42744231542247846,2.428609749192181,1.756331595139117,0.3,5.9056367907783756,2.5
2,01/18/2020 09:06:00 AM,01/18/2020 09:36:00 AM,1,0.0,1,Y,131,228,2,3.498258403917898,1.7228211990699807,0.6420909602249009,0.4750102331535677,0.1479446624476275,0.3,10.984236568357934,2.5
2,01/18/2020 03:33:00 AM,01/18/2020 04:23:00 AM,2,0.0,1,N,84,182,1,0.0,0.0,0.4591736396036788,2.3552732394974605,0.0,0.3,10.553954536777,2.5
1,01/18/2020 02:48:00 PM,01/18/2020 03:14:00 PM,0,5.032263111635837,1,N,313,226,2,0.0,2.2430131953717822,0.6053375529692021,4.73228510201214,0.0,0.3,42.756528748154764,2.5
1,01/18/2020 10:56:00 PM,01/18/2020 11:54:00 PM,2,4.162937915539295,1,N,279,177,1,0.0,0.8118763482171157,0.38851761489302084,0.19665034319098673,3.844715398537554,0.3,10.230467996855081,2.5
