VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01/06/2020 07:21:00 PM,01/06/2020 07:50:00 PM,1,0.0,1,N,112,232,4,16.119009467264423,0.3842973742014135,0.5773059360757294,0.7454485596453737,0.0,0.3,20.822566749674408,2.5
1,01/06/2020 12:30:00 PM,01/06/2020 12:51:00 PM,2,0.0,1,N,154,159,1,26.163307820545473,0.05400380269597882,0.5118003463400963,8.184100720096675,1.2600322624598823,0.3,8.462404385033933,2.5
2,01/06/2020 05:19:00 PM,01/06/2020 05:40:00 PM,3,10.454416919457154,3,N,184,42,1,12.488003700854366,2.5881910759042253,0.4528510509667152,0.0,0.0,0.3,24.981294104479236,2.5
2,01/06/2020 04:07:00 PM,01/06/2020 05:05:00 PM,1,6.4473580714275345,1,N,118,118,1,27.62616818202255,1.410542282085705,0.5053939656467702,3.5555651674425386,1.0259675293793333,0.3,37.24654944680119,2.5
1,01/06/2020 06:00:00 AM,01/06/2020 06:17:00 AM,2,4.87310233354648,1,N,269,188,1,11.890177797515832,2.145487506322951,0.39010219445688404,2.570482732633906,4.745206114649455,0.3,6.437599428732916,2.5
2,01/06/2020 04:31:00 PM,01/06/2020 04:48:00 PM,6,6.652694291483181,1,N,239,4,1,18.51671984569889,1.4536233778601069,0.5443637266617707,0.0,3.030144625722865,0.3,21.791057058926,2.5
2,01/06/2020 11:14:00 PM,01/07/2020 12:03:00 AM,2,3.2128979824609267,1,N,174,151,2,0.16956494266381306,0.7019425869956817,0.5498539141542307,3.5186954293289547,0.8180865606357387,0.3,37.88140953842146,2.5
1,01/06/2020 04:04:00 PM,01/06/2020 04:34:00 PM,0,1.5627195137372125,1,N,277,36,1,39.04164934692694,4.40168252292948,0.5938819777085167,3.634069235174711,0.0,0.3,15.922872830762001,2.5
1,01/06/2020 06:55:00 PM,01/06/2020 07:22:00 PM,3,4.32409142405331,1,N,215,186,2,34.85243667305144,3.0744410788886682,0.43012910643096147,6.8062698431495585,0.0,0.3,14.19209106159905,2.5
1,01/06/2020 11:42:00 PM,01/07/2020 12:34:00 AM,2,5.383988275562557,1,N,279,68,1,9.412075305243835,0.13769981067597858,0.37907025750618456,2.058127659971717,0.0,0.3,15.139753894284883,2.5
1,01/06/2020 01:41:00 PM,01/06/2020 01:54:00 PM,0,2.8377407036666855,1,N,233,217,2,24.12464263109926,0.22187696411014557,0.4096399768561905,0.30887212286969223,0.08226133973452987,0.3,2.6883423060343947,2.5
1,01/06/2020 05:40:00 AM,01/06/2020 06:28:00 AM,1,0.0069253793065930935,1,N,180,266,1,0.0,0.8386305426808578,0.4696056223724401,0.00736968539766325,0.0,0.3,2.699048277468691,2.5
1,01/06/2020 12:42:00 PM,01/06/2020 01:00:00 PM,3,0.9895135822119068,1,N,139,226,1,6.870235198139571,1.9546954217451291,0.44368915681824067,6.32278563975615,3.1488162445354475,0.3,5.458793970462921,2.5
2,01/06/2020 04:22:00 AM,01/06/2020 04:54:00 AM,0,0.0,1,N,185,263,1,25.85213009992102,1.3053630879784932,0.5548727480693552,0.0,0.0,0.3,22.730211635539987,2.5
1,01/06/2020 12:43:00 PM,01/06/2020 01:35:00 PM,0,6.443398346359967,1,N,242,121,1,0.0,0.2023313842527198,0.4117722161458564,0.0,0.0,0.3,9.04047976893336,2.5
1,01/06/2020 11:02:00 AM,01/06/2020 11:20:00 AM,1,4.204389495505247,1,N,192,170,2,40.62596155000561,1.9979070239105448,0.41340407914887645,7.3882124393864785,0.0,0.3,29.9438324885399,2.5
1,01/06/2020 08:58:00 AM,01/06/2020 09:52:00 AM,2,7.274596982525938,1,N,111,190,2,34.86847348828007,2.827207610774086,0.4553209751164112,2.113445629084382,0.0,0.3,10.74995417497673,2.5
1,01/06/2020 09:56:00 AM,01/06/2020 10:41:00 AM,1,1.1195959050511186,1,N,133,259,1,22.58701378659097,0.5558623470963818,0.592116517734501,0.0,0.0,0.3,47.58408344371975,2.5
1,01/06/2020 03:12:00 AM,01/06/2020 04:03:00 AM,5,4.9642636448235375,1,N,197,154,2,23.10543536931634,1.2769998528193187,0.41079121399821494,3.112959561604216,2.40751514803854,0.3,0.0,2.5
1,01/06/2020 01:17:00 PM,01/06/2020 01:30:00 PM,2,1.7724006695687562,2,N,88,167,2,0.0,0.5147858426295187,0.5254063047710584,0.4658414988374846,0.0,0.3,24.844737194147267,2.5
